filename,v,w
60117.png,0.22,-2.7755575615628914e-17
60118.png,0.22,-2.7755575615628914e-17
60119.png,0.22,-2.7755575615628914e-17
60120.png,0.22,-2.7755575615628914e-17
60121.png,0.22,-2.7755575615628914e-17
60122.png,0.22,-2.7755575615628914e-17
60123.png,0.22,-2.7755575615628914e-17
60124.png,0.22,-2.7755575615628914e-17
60125.png,0.22,-2.7755575615628914e-17
60126.png,0.22,-2.7755575615628914e-17
60127.png,0.22,-2.7755575615628914e-17
60128.png,0.22,-2.7755575615628914e-17
60129.png,0.22,-2.7755575615628914e-17
60130.png,0.22,-2.7755575615628914e-17
60131.png,0.22,-2.7755575615628914e-17
60132.png,0.22,-2.7755575615628914e-17
60133.png,0.22,-2.7755575615628914e-17
60134.png,0.22,-2.7755575615628914e-17
60135.png,0.22,-2.7755575615628914e-17
60136.png,0.22,-2.7755575615628914e-17
60137.png,0.22,-2.7755575615628914e-17
60138.png,0.22,-2.7755575615628914e-17
60139.png,0.22,-2.7755575615628914e-17
60140.png,0.22,-2.7755575615628914e-17
60141.png,0.22,-2.7755575615628914e-17
60142.png,0.22,-2.7755575615628914e-17
60143.png,0.22,-2.7755575615628914e-17
60144.png,0.22,-2.7755575615628914e-17
60145.png,0.22,-2.7755575615628914e-17
60146.png,0.22,-2.7755575615628914e-17
60147.png,0.22,-2.7755575615628914e-17
60148.png,0.22,-2.7755575615628914e-17
60149.png,0.22,-2.7755575615628914e-17
60150.png,0.22,-2.7755575615628914e-17
60151.png,0.22,-2.7755575615628914e-17
60152.png,0.22,-2.7755575615628914e-17
60153.png,0.22,-2.7755575615628914e-17
60154.png,0.22,-2.7755575615628914e-17
60155.png,0.22,-2.7755575615628914e-17
60156.png,0.22,-2.7755575615628914e-17
60157.png,0.22,-2.7755575615628914e-17
60158.png,0.22,-2.7755575615628914e-17
60159.png,0.22,-2.7755575615628914e-17
60160.png,0.22,-2.7755575615628914e-17
60161.png,0.22,-2.7755575615628914e-17
60162.png,0.22,-2.7755575615628914e-17
60163.png,0.22,-2.7755575615628914e-17
60164.png,0.22,-2.7755575615628914e-17
60165.png,0.22,-2.7755575615628914e-17
60166.png,0.22,-2.7755575615628914e-17
60167.png,0.22,-2.7755575615628914e-17
60168.png,0.22,-2.7755575615628914e-17
60169.png,0.22,-2.7755575615628914e-17
60170.png,0.22,-2.7755575615628914e-17
60171.png,0.22,-2.7755575615628914e-17
60172.png,0.22,-2.7755575615628914e-17
60173.png,0.22,-2.7755575615628914e-17
60174.png,0.22,-2.7755575615628914e-17
60175.png,0.22,-2.7755575615628914e-17
60176.png,0.22,-2.7755575615628914e-17
60177.png,0.22,-2.7755575615628914e-17
60178.png,0.22,-2.7755575615628914e-17
60179.png,0.22,-2.7755575615628914e-17
60180.png,0.22,-2.7755575615628914e-17
60181.png,0.22,-2.7755575615628914e-17
60182.png,0.22,-2.7755575615628914e-17
60183.png,0.22,-2.7755575615628914e-17
60184.png,0.22,-2.7755575615628914e-17
60185.png,0.22,-2.7755575615628914e-17
60186.png,0.22,-2.7755575615628914e-17
60187.png,0.22,-2.7755575615628914e-17
60188.png,0.22,-2.7755575615628914e-17
60189.png,0.22,-2.7755575615628914e-17
60190.png,0.22,-2.7755575615628914e-17
60191.png,0.22,-2.7755575615628914e-17
60192.png,0.22,-2.7755575615628914e-17
60193.png,0.22,-2.7755575615628914e-17
60194.png,0.22,-2.7755575615628914e-17
60195.png,0.22,-2.7755575615628914e-17
60196.png,0.22,-2.7755575615628914e-17
60197.png,0.22,-2.7755575615628914e-17
60198.png,0.22,-2.7755575615628914e-17
60199.png,0.22,-2.7755575615628914e-17
60200.png,0.22,-2.7755575615628914e-17
60201.png,0.22,-2.7755575615628914e-17
60202.png,0.22,-2.7755575615628914e-17
60203.png,0.22,-2.7755575615628914e-17
60204.png,0.22,-2.7755575615628914e-17
60205.png,0.22,-2.7755575615628914e-17
60206.png,0.22,-2.7755575615628914e-17
60207.png,0.22,-2.7755575615628914e-17
60208.png,0.22,-2.7755575615628914e-17
60209.png,0.22,-2.7755575615628914e-17
60210.png,0.22,-2.7755575615628914e-17
60211.png,0.22,-2.7755575615628914e-17
60212.png,0.22,-2.7755575615628914e-17
60213.png,0.22,-2.7755575615628914e-17
60214.png,0.22,-2.7755575615628914e-17
60215.png,0.22,-2.7755575615628914e-17
60216.png,0.22,-2.7755575615628914e-17
60217.png,0.22,-2.7755575615628914e-17
60218.png,0.22,-2.7755575615628914e-17
60219.png,0.22,-2.7755575615628914e-17
60220.png,0.22,-2.7755575615628914e-17
60221.png,0.22,-2.7755575615628914e-17
60222.png,0.22,-2.7755575615628914e-17
60223.png,0.22,-2.7755575615628914e-17
60224.png,0.22,-2.7755575615628914e-17
60225.png,0.22,-2.7755575615628914e-17
60226.png,0.22,-2.7755575615628914e-17
60227.png,0.22,-2.7755575615628914e-17
60228.png,0.22,-2.7755575615628914e-17
60229.png,0.22,-2.7755575615628914e-17
60230.png,0.22,-2.7755575615628914e-17
60231.png,0.22,-2.7755575615628914e-17
60232.png,0.22,-2.7755575615628914e-17
60233.png,0.22,-2.7755575615628914e-17
60234.png,0.22,-2.7755575615628914e-17
60235.png,0.22,-2.7755575615628914e-17
60236.png,0.22,-2.7755575615628914e-17
60237.png,0.22,-2.7755575615628914e-17
60238.png,0.22,-2.7755575615628914e-17
60239.png,0.22,-2.7755575615628914e-17
60240.png,0.22,-2.7755575615628914e-17
60241.png,0.22,-2.7755575615628914e-17
60242.png,0.22,-2.7755575615628914e-17
60243.png,0.22,-2.7755575615628914e-17
60244.png,0.22,-2.7755575615628914e-17
60245.png,0.22,-2.7755575615628914e-17
60246.png,0.22,-2.7755575615628914e-17
60247.png,0.22,-2.7755575615628914e-17
60248.png,0.22,-2.7755575615628914e-17
60249.png,0.22,-2.7755575615628914e-17
60250.png,0.22,-2.7755575615628914e-17
60251.png,0.22,-2.7755575615628914e-17
60252.png,0.22,-2.7755575615628914e-17
60253.png,0.22,-2.7755575615628914e-17
60254.png,0.22,-2.7755575615628914e-17
60255.png,0.22,-2.7755575615628914e-17
60256.png,0.22,-2.7755575615628914e-17
60257.png,0.22,-2.7755575615628914e-17
60258.png,0.22,-2.7755575615628914e-17
60259.png,0.22,-2.7755575615628914e-17
60260.png,0.22,-2.7755575615628914e-17
60261.png,0.22,-2.7755575615628914e-17
60262.png,0.22,-2.7755575615628914e-17
60263.png,0.22,-2.7755575615628914e-17
60264.png,0.22,-2.7755575615628914e-17
60265.png,0.22,-2.7755575615628914e-17
60266.png,0.22,-2.7755575615628914e-17
60267.png,0.22,-2.7755575615628914e-17
60268.png,0.22,-2.7755575615628914e-17
60269.png,0.22,-2.7755575615628914e-17
60270.png,0.22,-2.7755575615628914e-17
60271.png,0.22,-2.7755575615628914e-17
60272.png,0.22,-2.7755575615628914e-17
60273.png,0.22,-2.7755575615628914e-17
60274.png,0.22,-2.7755575615628914e-17
60275.png,0.22,-2.7755575615628914e-17
60276.png,0.22,-2.7755575615628914e-17
60277.png,0.22,-2.7755575615628914e-17
60278.png,0.22,-2.7755575615628914e-17
60279.png,0.22,-2.7755575615628914e-17
60280.png,0.22,-2.7755575615628914e-17
60281.png,0.22,-2.7755575615628914e-17
60282.png,0.22,-2.7755575615628914e-17
60283.png,0.22,-2.7755575615628914e-17
60284.png,0.22,-2.7755575615628914e-17
60285.png,0.22,-2.7755575615628914e-17
60286.png,0.22,-2.7755575615628914e-17
60287.png,0.22,-2.7755575615628914e-17
60288.png,0.22,-2.7755575615628914e-17
60289.png,0.22,-2.7755575615628914e-17
60290.png,0.22,-2.7755575615628914e-17
60291.png,0.22,-2.7755575615628914e-17
60292.png,0.22,-2.7755575615628914e-17
60293.png,0.22,-2.7755575615628914e-17
60294.png,0.22,-2.7755575615628914e-17
60295.png,0.22,-2.7755575615628914e-17
60296.png,0.22,-2.7755575615628914e-17
60297.png,0.22,-2.7755575615628914e-17
60298.png,0.22,-2.7755575615628914e-17
60299.png,0.22,-2.7755575615628914e-17
60300.png,0.22,-2.7755575615628914e-17
60301.png,0.22,-2.7755575615628914e-17
60302.png,0.22,-2.7755575615628914e-17
60303.png,0.22,-2.7755575615628914e-17
60304.png,0.22,-2.7755575615628914e-17
60305.png,0.22,-2.7755575615628914e-17
60306.png,0.22,-2.7755575615628914e-17
60307.png,0.22,-2.7755575615628914e-17
60308.png,0.22,-2.7755575615628914e-17
60309.png,0.22,-2.7755575615628914e-17
60310.png,0.22,-2.7755575615628914e-17
60311.png,0.22,-2.7755575615628914e-17
60312.png,0.22,-2.7755575615628914e-17
60313.png,0.22,-2.7755575615628914e-17
60314.png,0.22,-2.7755575615628914e-17
60315.png,0.22,-2.7755575615628914e-17
60316.png,0.22,-2.7755575615628914e-17
60317.png,0.22,-2.7755575615628914e-17
60318.png,0.22,-2.7755575615628914e-17
60319.png,0.22,-2.7755575615628914e-17
60320.png,0.22,-2.7755575615628914e-17
60321.png,0.22,-2.7755575615628914e-17
60322.png,0.22,-2.7755575615628914e-17
60323.png,0.22,-2.7755575615628914e-17
60324.png,0.22,-2.7755575615628914e-17
60325.png,0.22,-2.7755575615628914e-17
60326.png,0.22,-2.7755575615628914e-17
60327.png,0.22,-2.7755575615628914e-17
60328.png,0.22,-2.7755575615628914e-17
60329.png,0.22,-2.7755575615628914e-17
60330.png,0.22,-2.7755575615628914e-17
60331.png,0.22,-2.7755575615628914e-17
60332.png,0.22,-2.7755575615628914e-17
60333.png,0.22,-2.7755575615628914e-17
60334.png,0.22,-2.7755575615628914e-17
60335.png,0.22,-2.7755575615628914e-17
60336.png,0.22,-2.7755575615628914e-17
60337.png,0.22,-2.7755575615628914e-17
60338.png,0.22,-2.7755575615628914e-17
60339.png,0.22,-2.7755575615628914e-17
60340.png,0.22,-2.7755575615628914e-17
60341.png,0.22,-2.7755575615628914e-17
60342.png,0.22,-2.7755575615628914e-17
60343.png,0.22,-2.7755575615628914e-17
60344.png,0.22,-2.7755575615628914e-17
60345.png,0.22,-2.7755575615628914e-17
60346.png,0.22,-2.7755575615628914e-17
60347.png,0.22,-2.7755575615628914e-17
60348.png,0.22,-2.7755575615628914e-17
60349.png,0.22,-2.7755575615628914e-17
60350.png,0.22,-2.7755575615628914e-17
60351.png,0.22,-2.7755575615628914e-17
60352.png,0.22,-2.7755575615628914e-17
60353.png,0.22,-2.7755575615628914e-17
60354.png,0.22,-2.7755575615628914e-17
60355.png,0.22,-2.7755575615628914e-17
60356.png,0.22,-2.7755575615628914e-17
60357.png,0.22,-2.7755575615628914e-17
60358.png,0.22,-2.7755575615628914e-17
60359.png,0.22,-2.7755575615628914e-17
60360.png,0.22,-2.7755575615628914e-17
60361.png,0.22,-2.7755575615628914e-17
60362.png,0.22,-2.7755575615628914e-17
60363.png,0.22,-2.7755575615628914e-17
60364.png,0.22,-2.7755575615628914e-17
60365.png,0.22,-2.7755575615628914e-17
60366.png,0.22,-2.7755575615628914e-17
60367.png,0.22,-2.7755575615628914e-17
60368.png,0.22,-2.7755575615628914e-17
60369.png,0.22,-2.7755575615628914e-17
60370.png,0.22,-2.7755575615628914e-17
60371.png,0.22,-2.7755575615628914e-17
60372.png,0.22,-2.7755575615628914e-17
60373.png,0.22,-2.7755575615628914e-17
60374.png,0.22,-2.7755575615628914e-17
60375.png,0.22,-2.7755575615628914e-17
60376.png,0.22,-2.7755575615628914e-17
60377.png,0.22,-2.7755575615628914e-17
60378.png,0.22,-2.7755575615628914e-17
60379.png,0.22,-2.7755575615628914e-17
60380.png,0.22,-2.7755575615628914e-17
60381.png,0.22,-2.7755575615628914e-17
60382.png,0.22,-2.7755575615628914e-17
60383.png,0.22,-2.7755575615628914e-17
60384.png,0.22,-2.7755575615628914e-17
60385.png,0.22,-2.7755575615628914e-17
60386.png,0.22,-2.7755575615628914e-17
60387.png,0.22,-2.7755575615628914e-17
60388.png,0.22,-2.7755575615628914e-17
60389.png,0.22,-2.7755575615628914e-17
60390.png,0.22,-2.7755575615628914e-17
60391.png,0.22,-2.7755575615628914e-17
60392.png,0.22,-2.7755575615628914e-17
60393.png,0.22,-2.7755575615628914e-17
60394.png,0.22,-2.7755575615628914e-17
60395.png,0.22,-2.7755575615628914e-17
60396.png,0.22,-2.7755575615628914e-17
60397.png,0.22,-2.7755575615628914e-17
60398.png,0.22,-2.7755575615628914e-17
60399.png,0.22,-2.7755575615628914e-17
60400.png,0.22,-2.7755575615628914e-17
60401.png,0.22,-2.7755575615628914e-17
60402.png,0.22,-2.7755575615628914e-17
60403.png,0.22,-2.7755575615628914e-17
60404.png,0.22,-2.7755575615628914e-17
60405.png,0.22,-2.7755575615628914e-17
60406.png,0.22,-2.7755575615628914e-17
60407.png,0.22,-2.7755575615628914e-17
60408.png,0.22,-2.7755575615628914e-17
60409.png,0.22,-2.7755575615628914e-17
60410.png,0.22,-2.7755575615628914e-17
60411.png,0.22,-2.7755575615628914e-17
60412.png,0.22,-2.7755575615628914e-17
60413.png,0.22,-2.7755575615628914e-17
60414.png,0.22,-2.7755575615628914e-17
60415.png,0.22,-2.7755575615628914e-17
60416.png,0.22,-2.7755575615628914e-17
60417.png,0.22,-2.7755575615628914e-17
60418.png,0.22,-2.7755575615628914e-17
60419.png,0.22,-2.7755575615628914e-17
60420.png,0.22,-2.7755575615628914e-17
60421.png,0.22,-2.7755575615628914e-17
60422.png,0.22,-2.7755575615628914e-17
60423.png,0.22,-2.7755575615628914e-17
60424.png,0.22,-2.7755575615628914e-17
60425.png,0.22,-2.7755575615628914e-17
60426.png,0.22,-2.7755575615628914e-17
60427.png,0.22,-2.7755575615628914e-17
60428.png,0.22,-2.7755575615628914e-17
60429.png,0.22,-2.7755575615628914e-17
60430.png,0.22,-2.7755575615628914e-17
60431.png,0.22,-2.7755575615628914e-17
60432.png,0.22,-2.7755575615628914e-17
60433.png,0.22,-2.7755575615628914e-17
60434.png,0.22,-2.7755575615628914e-17
60435.png,0.22,-2.7755575615628914e-17
60436.png,0.22,-2.7755575615628914e-17
60437.png,0.22,-2.7755575615628914e-17
60438.png,0.22,-2.7755575615628914e-17
60439.png,0.22,-2.7755575615628914e-17
60440.png,0.22,-0.05000000000000003
60441.png,0.22,-0.05000000000000003
60442.png,0.22,-0.05000000000000003
60443.png,0.22,-0.10000000000000003
60444.png,0.22,-0.10000000000000003
60445.png,0.22,-0.10000000000000003
60446.png,0.22,-0.10000000000000003
60447.png,0.22,-0.10000000000000003
60448.png,0.22,-0.10000000000000003
60449.png,0.22,-0.10000000000000003
60450.png,0.22,-0.10000000000000003
60451.png,0.22,-0.10000000000000003
60452.png,0.22,-0.10000000000000003
60453.png,0.22,-0.10000000000000003
60454.png,0.22,-0.10000000000000003
60455.png,0.22,-0.10000000000000003
60456.png,0.22,-0.10000000000000003
60457.png,0.22,-0.10000000000000003
60458.png,0.22,-0.10000000000000003
60459.png,0.22,-0.10000000000000003
60460.png,0.22,-0.10000000000000003
60461.png,0.22,-0.10000000000000003
60462.png,0.22,-0.10000000000000003
60463.png,0.22,-0.10000000000000003
60464.png,0.22,-0.10000000000000003
60465.png,0.22,-0.10000000000000003
60466.png,0.22,-0.10000000000000003
60467.png,0.22,-0.10000000000000003
60468.png,0.22,-0.10000000000000003
60469.png,0.22,-0.10000000000000003
60470.png,0.22,-0.10000000000000003
60471.png,0.22,-0.10000000000000003
60472.png,0.22,-0.10000000000000003
60473.png,0.22,-0.10000000000000003
60474.png,0.22,-0.10000000000000003
60475.png,0.22,-0.10000000000000003
60476.png,0.22,-0.10000000000000003
60477.png,0.22,-0.10000000000000003
60478.png,0.22,-0.10000000000000003
60479.png,0.22,-0.10000000000000003
60480.png,0.22,-0.05000000000000003
60481.png,0.22,-0.05000000000000003
60482.png,0.22,-0.05000000000000003
60483.png,0.22,-0.05000000000000003
60484.png,0.22,-2.7755575615628914e-17
60485.png,0.22,-2.7755575615628914e-17
60486.png,0.22,-2.7755575615628914e-17
60487.png,0.22,-2.7755575615628914e-17
60488.png,0.22,-2.7755575615628914e-17
60489.png,0.22,-2.7755575615628914e-17
60490.png,0.22,-2.7755575615628914e-17
60491.png,0.22,-2.7755575615628914e-17
60492.png,0.22,-2.7755575615628914e-17
60493.png,0.22,-2.7755575615628914e-17
60494.png,0.22,-2.7755575615628914e-17
60495.png,0.22,-2.7755575615628914e-17
60496.png,0.22,-2.7755575615628914e-17
60497.png,0.22,-2.7755575615628914e-17
60498.png,0.22,-2.7755575615628914e-17
60499.png,0.22,-2.7755575615628914e-17
60500.png,0.22,-2.7755575615628914e-17
60501.png,0.22,-2.7755575615628914e-17
60502.png,0.22,-2.7755575615628914e-17
60503.png,0.22,-2.7755575615628914e-17
60504.png,0.22,-2.7755575615628914e-17
60505.png,0.22,-2.7755575615628914e-17
60506.png,0.22,-2.7755575615628914e-17
60507.png,0.22,-2.7755575615628914e-17
60508.png,0.22,-2.7755575615628914e-17
60509.png,0.22,-2.7755575615628914e-17
60510.png,0.22,-2.7755575615628914e-17
60511.png,0.22,-2.7755575615628914e-17
60512.png,0.22,-2.7755575615628914e-17
60513.png,0.22,-2.7755575615628914e-17
60514.png,0.22,-2.7755575615628914e-17
60515.png,0.22,-2.7755575615628914e-17
60516.png,0.22,-2.7755575615628914e-17
60517.png,0.22,-2.7755575615628914e-17
60518.png,0.22,-2.7755575615628914e-17
60519.png,0.22,-2.7755575615628914e-17
60520.png,0.22,-2.7755575615628914e-17
60521.png,0.22,-2.7755575615628914e-17
60522.png,0.22,-2.7755575615628914e-17
60523.png,0.22,-2.7755575615628914e-17
60524.png,0.22,-2.7755575615628914e-17
60525.png,0.22,-2.7755575615628914e-17
60526.png,0.22,-2.7755575615628914e-17
60527.png,0.22,-2.7755575615628914e-17
60528.png,0.22,-2.7755575615628914e-17
60529.png,0.22,-2.7755575615628914e-17
60530.png,0.22,-2.7755575615628914e-17
60531.png,0.22,-2.7755575615628914e-17
60532.png,0.22,-2.7755575615628914e-17
60533.png,0.22,-2.7755575615628914e-17
60534.png,0.22,-2.7755575615628914e-17
60535.png,0.22,-2.7755575615628914e-17
60536.png,0.22,-2.7755575615628914e-17
60537.png,0.22,-2.7755575615628914e-17
60538.png,0.22,-2.7755575615628914e-17
60539.png,0.22,-2.7755575615628914e-17
60540.png,0.22,-2.7755575615628914e-17
60541.png,0.22,-2.7755575615628914e-17
60542.png,0.22,-2.7755575615628914e-17
60543.png,0.22,-2.7755575615628914e-17
60544.png,0.22,-2.7755575615628914e-17
60545.png,0.22,-2.7755575615628914e-17
60546.png,0.22,-2.7755575615628914e-17
60547.png,0.22,-2.7755575615628914e-17
60548.png,0.22,-2.7755575615628914e-17
60549.png,0.22,-2.7755575615628914e-17
60550.png,0.22,-2.7755575615628914e-17
60551.png,0.22,-2.7755575615628914e-17
60552.png,0.22,-2.7755575615628914e-17
60553.png,0.22,-2.7755575615628914e-17
60554.png,0.22,-2.7755575615628914e-17
60555.png,0.22,-2.7755575615628914e-17
60556.png,0.22,-2.7755575615628914e-17
60557.png,0.22,-2.7755575615628914e-17
60558.png,0.22,-2.7755575615628914e-17
60559.png,0.22,-2.7755575615628914e-17
60560.png,0.22,-2.7755575615628914e-17
60561.png,0.22,-2.7755575615628914e-17
60562.png,0.22,-2.7755575615628914e-17
60563.png,0.22,-2.7755575615628914e-17
60564.png,0.22,-2.7755575615628914e-17
60565.png,0.22,-2.7755575615628914e-17
60566.png,0.22,-2.7755575615628914e-17
60567.png,0.22,-2.7755575615628914e-17
60568.png,0.22,-2.7755575615628914e-17
60569.png,0.22,-2.7755575615628914e-17
60570.png,0.22,-2.7755575615628914e-17
60571.png,0.22,-2.7755575615628914e-17
60572.png,0.22,-2.7755575615628914e-17
60573.png,0.22,-2.7755575615628914e-17
60574.png,0.22,-2.7755575615628914e-17
60575.png,0.22,-2.7755575615628914e-17
60576.png,0.22,-2.7755575615628914e-17
60577.png,0.22,-2.7755575615628914e-17
60578.png,0.22,-2.7755575615628914e-17
60579.png,0.22,-2.7755575615628914e-17
60580.png,0.22,-2.7755575615628914e-17
60581.png,0.22,-2.7755575615628914e-17
60582.png,0.22,-2.7755575615628914e-17
60583.png,0.22,-2.7755575615628914e-17
60584.png,0.22,-2.7755575615628914e-17
60585.png,0.22,-2.7755575615628914e-17
60586.png,0.22,-2.7755575615628914e-17
60587.png,0.22,-2.7755575615628914e-17
60588.png,0.22,-2.7755575615628914e-17
60589.png,0.22,-2.7755575615628914e-17
60590.png,0.22,-2.7755575615628914e-17
60591.png,0.22,-2.7755575615628914e-17
60592.png,0.22,-2.7755575615628914e-17
60593.png,0.22,-2.7755575615628914e-17
60594.png,0.22,-2.7755575615628914e-17
60595.png,0.22,-2.7755575615628914e-17
60596.png,0.22,-2.7755575615628914e-17
60597.png,0.22,-2.7755575615628914e-17
60598.png,0.22,-2.7755575615628914e-17
60599.png,0.22,-2.7755575615628914e-17
60600.png,0.22,-2.7755575615628914e-17
60601.png,0.22,-2.7755575615628914e-17
60602.png,0.22,-2.7755575615628914e-17
60603.png,0.22,-2.7755575615628914e-17
60604.png,0.22,-2.7755575615628914e-17
60605.png,0.22,-2.7755575615628914e-17
60606.png,0.22,-2.7755575615628914e-17
60607.png,0.22,-2.7755575615628914e-17
60608.png,0.22,-2.7755575615628914e-17
60609.png,0.22,-2.7755575615628914e-17
60610.png,0.22,-2.7755575615628914e-17
60611.png,0.22,-2.7755575615628914e-17
60612.png,0.22,-2.7755575615628914e-17
60613.png,0.22,-2.7755575615628914e-17
60614.png,0.22,-2.7755575615628914e-17
60615.png,0.22,-2.7755575615628914e-17
60616.png,0.22,-2.7755575615628914e-17
60617.png,0.22,-2.7755575615628914e-17
60618.png,0.22,-2.7755575615628914e-17
60619.png,0.22,-2.7755575615628914e-17
60620.png,0.22,-2.7755575615628914e-17
60621.png,0.22,-2.7755575615628914e-17
60622.png,0.22,-2.7755575615628914e-17
60623.png,0.22,-2.7755575615628914e-17
60624.png,0.22,-2.7755575615628914e-17
60625.png,0.22,-2.7755575615628914e-17
60626.png,0.22,-2.7755575615628914e-17
60627.png,0.22,-2.7755575615628914e-17
60628.png,0.22,-2.7755575615628914e-17
60629.png,0.22,-2.7755575615628914e-17
60630.png,0.22,-2.7755575615628914e-17
60631.png,0.22,-2.7755575615628914e-17
60632.png,0.22,-2.7755575615628914e-17
60633.png,0.22,-2.7755575615628914e-17
60634.png,0.22,-2.7755575615628914e-17
60635.png,0.22,-2.7755575615628914e-17
60636.png,0.22,-2.7755575615628914e-17
60637.png,0.22,-2.7755575615628914e-17
60638.png,0.22,-2.7755575615628914e-17
60639.png,0.22,-2.7755575615628914e-17
60640.png,0.22,-2.7755575615628914e-17
60641.png,0.22,-2.7755575615628914e-17
60642.png,0.22,-2.7755575615628914e-17
60643.png,0.22,-2.7755575615628914e-17
60644.png,0.22,-2.7755575615628914e-17
60645.png,0.22,-2.7755575615628914e-17
60646.png,0.22,-2.7755575615628914e-17
60647.png,0.22,-2.7755575615628914e-17
60648.png,0.22,-2.7755575615628914e-17
60649.png,0.22,-2.7755575615628914e-17
60650.png,0.22,-2.7755575615628914e-17
60651.png,0.22,-2.7755575615628914e-17
60652.png,0.22,-2.7755575615628914e-17
60653.png,0.22,-2.7755575615628914e-17
60654.png,0.22,-2.7755575615628914e-17
60655.png,0.22,-2.7755575615628914e-17
60656.png,0.22,-2.7755575615628914e-17
60657.png,0.22,-2.7755575615628914e-17
60658.png,0.22,-2.7755575615628914e-17
60659.png,0.22,-2.7755575615628914e-17
60660.png,0.22,-2.7755575615628914e-17
60661.png,0.22,-2.7755575615628914e-17
60662.png,0.22,-2.7755575615628914e-17
60663.png,0.22,-2.7755575615628914e-17
60664.png,0.22,-2.7755575615628914e-17
60665.png,0.22,-2.7755575615628914e-17
60666.png,0.22,-2.7755575615628914e-17
60667.png,0.22,-2.7755575615628914e-17
60668.png,0.22,-2.7755575615628914e-17
60669.png,0.22,-2.7755575615628914e-17
60670.png,0.22,-2.7755575615628914e-17
60671.png,0.22,-2.7755575615628914e-17
60672.png,0.22,-2.7755575615628914e-17
60673.png,0.22,-2.7755575615628914e-17
60674.png,0.22,-2.7755575615628914e-17
60675.png,0.22,-2.7755575615628914e-17
60676.png,0.22,-2.7755575615628914e-17
60677.png,0.22,-2.7755575615628914e-17
60678.png,0.22,-2.7755575615628914e-17
60679.png,0.22,-2.7755575615628914e-17
60680.png,0.22,-2.7755575615628914e-17
60681.png,0.22,-2.7755575615628914e-17
60682.png,0.22,-2.7755575615628914e-17
60683.png,0.22,-2.7755575615628914e-17
60684.png,0.22,-2.7755575615628914e-17
60685.png,0.22,-2.7755575615628914e-17
60686.png,0.22,-2.7755575615628914e-17
60687.png,0.22,-2.7755575615628914e-17
60688.png,0.22,-2.7755575615628914e-17
60689.png,0.22,-2.7755575615628914e-17
60690.png,0.22,-2.7755575615628914e-17
60691.png,0.22,-2.7755575615628914e-17
60692.png,0.22,-2.7755575615628914e-17
60693.png,0.22,-2.7755575615628914e-17
60694.png,0.22,-2.7755575615628914e-17
60695.png,0.22,-2.7755575615628914e-17
60696.png,0.22,-2.7755575615628914e-17
60697.png,0.22,-2.7755575615628914e-17
60698.png,0.22,-2.7755575615628914e-17
60699.png,0.22,-2.7755575615628914e-17
60700.png,0.22,-2.7755575615628914e-17
60701.png,0.22,-2.7755575615628914e-17
60702.png,0.22,-2.7755575615628914e-17
60703.png,0.22,-2.7755575615628914e-17
60704.png,0.22,-2.7755575615628914e-17
60705.png,0.22,-2.7755575615628914e-17
60706.png,0.22,-2.7755575615628914e-17
60707.png,0.22,-2.7755575615628914e-17
60708.png,0.22,-2.7755575615628914e-17
60709.png,0.22,-2.7755575615628914e-17
60710.png,0.22,-2.7755575615628914e-17
60711.png,0.22,-2.7755575615628914e-17
60712.png,0.22,-2.7755575615628914e-17
60713.png,0.22,-2.7755575615628914e-17
60714.png,0.22,-2.7755575615628914e-17
60715.png,0.22,-2.7755575615628914e-17
60716.png,0.22,-2.7755575615628914e-17
60717.png,0.22,-2.7755575615628914e-17
60718.png,0.22,-2.7755575615628914e-17
60719.png,0.22,-2.7755575615628914e-17
60720.png,0.22,-2.7755575615628914e-17
60721.png,0.22,-2.7755575615628914e-17
60722.png,0.22,-2.7755575615628914e-17
60723.png,0.22,-2.7755575615628914e-17
60724.png,0.22,-2.7755575615628914e-17
60725.png,0.22,-2.7755575615628914e-17
60726.png,0.22,-2.7755575615628914e-17
60727.png,0.22,-2.7755575615628914e-17
60728.png,0.22,-2.7755575615628914e-17
60729.png,0.22,-2.7755575615628914e-17
60730.png,0.22,-2.7755575615628914e-17
60731.png,0.22,-2.7755575615628914e-17
60732.png,0.22,-2.7755575615628914e-17
60733.png,0.22,-2.7755575615628914e-17
60734.png,0.22,-2.7755575615628914e-17
60735.png,0.22,-2.7755575615628914e-17
60736.png,0.22,-2.7755575615628914e-17
60737.png,0.22,-2.7755575615628914e-17
60738.png,0.22,-2.7755575615628914e-17
60739.png,0.22,-2.7755575615628914e-17
60740.png,0.22,-2.7755575615628914e-17
60741.png,0.22,-2.7755575615628914e-17
60742.png,0.22,-2.7755575615628914e-17
60743.png,0.22,-2.7755575615628914e-17
60744.png,0.22,-2.7755575615628914e-17
60745.png,0.22,-2.7755575615628914e-17
60746.png,0.22,-2.7755575615628914e-17
60747.png,0.22,-2.7755575615628914e-17
60748.png,0.22,-2.7755575615628914e-17
60749.png,0.22,-2.7755575615628914e-17
60750.png,0.22,-2.7755575615628914e-17
60751.png,0.22,-2.7755575615628914e-17
60752.png,0.22,-2.7755575615628914e-17
60753.png,0.22,-2.7755575615628914e-17
60754.png,0.22,-2.7755575615628914e-17
60755.png,0.22,-2.7755575615628914e-17
60756.png,0.22,-2.7755575615628914e-17
60757.png,0.22,-2.7755575615628914e-17
60758.png,0.22,-2.7755575615628914e-17
